dates,bjt6,bjt7,bjt8,bjt9,bjt10,bjt11,bjt12,bjt13,bjt14,bjt15,bjt16,bjt17,bjt18,bjt19,bjt20,bjt21,bjt22,bjt23,bjt24,bjt25,bjt26,bjt27,bjt28,bjt29,bjt30,bjt31,bjt32,bjt33,bjt34,bjt35,bjt36,bjt37,bjt38,bjt39,bjt40,bjt41,bjt42,bjt43,bjt44,bjt45,bjt46,bjt47,bjt48,bjt49,bjt50,bjt51,bjt52,bjt53,bjt54,bjt55,bjt56,bjt57,bjt58,bjt59,bjt60,bjt61,bjt62,bjt63,bjt64,bjt65,bjt66,bjt67,bjt68,bjt69,bjt70,bjt71,bjt72,bjt73,bjt74,bjt75,bjt76,bjt77,bjt78,bjt79,bjt80,bjt81,bjt82,bjt83,bjt84,bjt85,bjt86,bjt87,bjt88,bjt89,bjt90,bjt91,bjt92
2018-06-08,476.726214566309,469.313621437707,458.811920099812,449.209098707661,450.557418630469,448.42416196806,449.77248188417,447.189785252725,448.538105172086,441.125512042947,438.0933754396,435.960118777222,432.478542198212,434.276302089204,432.143045426001,431.301137086435,426.078772216242,420.856407349617,420.014499003448,422.261698871489,424.059458761123,425.857218652546,423.27452202065,424.622841936063,417.210248808653,414.178112201511,412.044855544175,408.563278965181,410.81047882533,413.057678690803,424.515231570844,421.033654995982,413.621061866707,406.208468738271,407.556788654551,400.144195525627,397.561498892147,399.808698752797,401.157018675873,399.023762012371,395.991625405794,397.789385300133,394.307808721508,392.1745520608,398.802208450645,400.599968339843,397.567831731864,392.345466864418,391.952998493904,388.920861889138,385.888725284426,387.686485173394,389.484245060783,391.73144492794,388.69930832152,385.667171714241,383.533915059575,380.052338477878,382.299538340116,384.546738202797,386.344498096561,388.142257986798,385.110121379163,387.357321246523,391.345309395282,391.402280997267,397.580497410873,399.378257303773,401.625457164408,405.601531943531,409.347542736314,401.275718060104,396.404429897939,396.357274772046,396.357276002309,396.357277229115,396.357278150597,393.98557156256,396.357280912229,391.613866202439,391.613867124519,396.3572852117,396.357286444412,398.728995796774,401.100705144969,401.100706373481,
2018-06-16,461.787085106035,458.754948500778,450.892915397181,444.379202211716,440.897625638593,437.865489031264,430.452895900404,432.700095764927,429.667959160805,431.465719051068,429.332462392711,430.680782308828,432.478542198212,434.276302089204,436.523501949481,443.151158340052,440.56846170409,433.155868575753,430.123731967797,427.091595367439,402.54964451561,,,,,,,399.352925945764,406.430022301842,407.778342222401,409.576102110539,407.44284545317,399.580812351355,392.168219222912,388.686642643264,390.933842506177,393.181042368661,389.699465788375,386.667329188059,384.534072524521,386.331832413901,383.29969581228,378.07733094437,377.235422600448,379.482622466871,381.280382356102,383.078142244022,384.875902134252,382.29320550201,383.641525420728,376.228932292548,382.856588677444,385.103788537292,386.901548431999,388.69930832152,385.667171714241,383.533915059575,380.052338477878,377.020201871651,,,,,,,362.422902021635,363.771221939359,371.29775827308,377.925414657178,379.688070123149,381.415098977142,377.208654910908,367.867644626331,372.640192320783,372.640193551047,372.640194470835,372.640196006276,367.89678098895,372.640198460966,372.64019968888,372.640201224913,372.640202760437,372.640203993149,377.383621467839,382.127039552316,384.498748903162,
2018-06-17,468.957023187866,461.694243383354,456.452887980367,449.78936147074,447.76793707212,443.125834966143,439.981866101677,435.040137350822,430.398035248045,431.035269612133,431.372877330266,430.549959518189,433.508244933781,436.466530350924,432.723308189095,430.701883789844,423.738730630354,416.176324177841,416.813558539691,420.071470609776,423.329382673885,422.768110445841,421.645565988442,416.442191652273,415.880919424746,412.736950560631,413.63583050931,412.812912698026,412.589248181624,409.968570484139,411.466703723951,409.183633742368,409.820868106324,405.478392651023,403.456968245851,402.634050435659,398.890828275996,397.169030518561,392.227301771243,388.484079609059,385.002503029989,385.639737398167,386.276971761722,388.636003881552,386.35293390038,386.990168263434,385.56799715408,385.905604869824,383.02328158925,384.221788183817,383.998123670996,382.575952562727,381.153781452753,376.811306001189,377.448540364539,375.165470378234,376.663603626037,374.941805867176,376.439939108584,372.69671694918,374.194850194647,366.932070389619,371.949761275239,373.447894521774,378.765212054431,381.461851890604,383.820884010333,391.197607019933,389.475809262465,390.47044667253,386.48555956563,390.776136980237,389.238275356022,387.661010428986,387.66101227316,389.242152248122,390.823292224839,390.823293247569,390.823295088793,381.336464032004,381.336464647099,378.174188174481,378.174190021204,378.174190841948,381.336470178203,378.174193705608,379.755333682672
2018-07-02,467.066421574433,463.135405024211,450.892915397181,439.099865743282,441.347065611049,,,,,,419.223229428317,417.089972765927,418.43829268287,415.855596050428,417.203915965728,409.791322840948,402.378729709014,399.346593104103,401.144352992156,402.942112887688,409.569769273274,411.816969137203,409.234272505304,411.03203239326,407.999895789261,404.967759182122,401.935622579845,399.802365918224,401.600125805906,405.588113960663,414.85543857896,407.44284545317,404.410708847294,401.378572242333,398.346435635151,400.144195525627,397.561498892147,399.808698752797,398.966790414133,398.124882067326,400.372081929237,,,,,,,376.564429059851,377.91274897857,374.431172401317,371.848475769072,373.196795685545,365.784202553549,368.031402420709,362.809037552556,361.967129207015,364.214329075839,366.012088962533,363.429392328836,365.227152219054,367.474352085263,366.632443741298,365.790535395372,368.03773526275,369.835495149767,371.633255041051,373.43101493122,382.698339554215,386.686327704083,388.527847793068,395.525660024824,396.497565621205,391.584382571308,396.357274772046,396.357276002309,396.357277229115,396.357278150597,386.870446581623,382.127031564259,382.127033099145,391.613867124519,,,,,,
2018-07-02,472.476580833464,467.534852081265,463.192376623275,453.608545764689,448.367190368728,449.004424731153,451.363456849268,444.999556990972,437.13752389098,438.6356571329,434.892434975898,436.390568216164,436.42854928275,439.686461348222,436.542492482997,435.981220258223,430.777845921643,424.937237224696,421.493641711475,422.991774958727,426.249687022838,427.486174684765,425.46475028238,421.122274824049,419.700103718709,415.357628261256,411.314779456927,412.812912698026,417.231350286413,413.787754778049,420.826870067516,415.062223507525,409.820868106324,405.478392651023,404.0562215425,402.634050435659,402.410385921588,397.169030518561,389.906250718867,390.805130661314,387.061908501141,385.639737398167,384.217566290669,388.636003881552,386.35293390038,386.990168263434,385.56799715408,385.905604869824,383.02328158925,384.221788183817,383.998123670996,387.256035734503,384.373712450044,385.871845696438,384.749301236982,380.706452427767,377.524502503956,378.461363512793,379.959496754227,381.457629996162,377.714407840235,376.292236733183,377.490743324817,382.508434217014,378.765212054431,383.782902942974,383.820884010333,389.138201548805,389.475809262465,391.005137748565,393.077673738146,395.613056404037,394.0157117173,390.823288948604,393.985567061516,393.985568902118,397.147848036284,393.985571767192,393.98557278989,393.985573813158,390.823297545731,390.823298978905,390.823300416357,393.985579347455,387.661024966467,390.823304100716,387.661028447139
2018-07-07,477.456290653556,468.134105377953,457.651394573644,446.569430473443,448.067563720424,451.924729080139,452.561963442537,446.160082517189,443.277759237238,442.155214778503,437.213486028192,434.069517163785,433.508244933781,441.745866819378,445.603032178263,444.780114372187,437.217707916242,434.297403568248,431.153434703355,432.351941302278,435.60985336639,435.647834435024,428.684681279675,429.883187870902,427.600117887786,428.536978898783,423.595250149488,419.552401340917,421.050534580301,421.388142298818,424.646054361449,424.422389851078,421.50208550225,415.138185642898,416.636318883358,409.972792375047,410.871672320259,407.12845015881,405.706279057022,403.085601353817,393.202143847401,394.400650445012,392.117580459748,395.675119172829,397.772505715077,391.670251435221,388.787928151378,390.286061393273,389.163516935509,394.780461120636,387.817307964906,387.256035734503,384.373712450044,386.471098993072,389.729011057082,389.167738826244,379.883534623326,374.042925922208,376.739565756928,379.136578943761,385.314795361016,390.63211289685,390.67009396235,398.907715851814,400.705475738833,398.983677984515,400.220165645047,403.478077712471,408.795395246243,407.074828221851,415.284038333378,418.974915734421,411.390941824141,409.796954745909,409.796955566966,409.796956588924,405.053541777448,406.634682776203,398.728989239213,401.891267963579,400.31013105841,406.634687075059,403.472410606908,400.310134544993,397.147858069758,400.310136999367,393.985583235302
2018-07-10,485.936567585727,473.69407796114,466.281484829965,454.488435176095,448.367190368728,450.16495025734,450.221921856645,447.189785252725,435.396735601768,436.745055519473,442.923271935546,444.721031824185,437.308438694156,434.276302089204,436.523501949481,438.77070181656,431.358108684709,428.325972079803,424.844395499388,422.711138844013,419.679002237695,421.47676212909,423.27452202065,429.452738432013,427.319481773045,426.47757342763,421.255208563595,416.032843695319,415.190935348818,417.438135214279,419.235895102423,421.033654995982,418.001518390179,410.588925261755,408.006228627038,410.253428489892,409.411520145763,408.569611799653,403.796686910071,393.744425543898,395.991625405794,397.789385300133,394.307808721508,396.555008584238,398.802208450645,395.320631871465,393.187375208425,394.535695126142,396.333455017345,394.200198357547,391.168061752828,383.755468622486,390.383125005673,386.901548431999,388.69930832152,390.497068210194,388.363811555509,387.521903208034,382.299538340116,384.546738202797,386.344498096561,378.931904967395,380.280224883215,382.077984778094,389.15508113357,393.143069286544,397.131057438456,399.378257303773,401.176017191916,412.632383502997,414.147289197605,415.257573467393,415.301120516284,410.587524120025,415.330941595025,420.07435937336,415.330944664103,420.07436213617,415.330947118814,415.330948039759,405.844116472467,405.844117700954,405.844119240776,405.84412077775,401.100705144969,405.844123232081,
2018-07-18,,,,,432.13671259163,428.655136011847,430.452895900404,431.801215820073,420.00816616891,416.976029563249,417.033001166595,417.089972765927,414.057836159416,415.855596050428,412.823459442248,409.791322840948,406.759186232446,404.625929572576,401.144352992156,402.942112887688,405.189312749845,407.436512613748,403.954936036879,405.752695924786,407.999895789261,410.247095650573,406.765519075782,408.563278965181,415.190935348818,417.438135214279,424.515231570844,421.033654995982,418.001518390179,410.588925261755,417.666021618925,414.633885013413,,,,,,378.919239288857,380.26755920613,382.065319096395,379.932062439358,376.89992583261,373.418349252127,375.665549114858,372.633412510116,374.431172401317,371.848475769072,374.095675630586,373.253767283675,368.031402420709,370.278602282706,372.076362171455,364.663769048274,366.012088962533,367.809848852269,369.607608742545,371.854808608754,378.482464994913,375.899768359777,377.697528254636,379.045848169143,379.10281977119,388.370144391429,394.54836080783,401.625457164408,403.391587526052,405.125152947407,,439.017858461261,439.048022815984,429.561191863754,422.446067802697,,,,,,,,,,,
2018-07-22,,,,,,471.244315063893,473.603347182011,451.439418985549,450.017247880173,449.194330069711,446.873279020085,452.190596554319,446.088342274638,434.744732595314,435.643612538081,440.361676781715,430.777845921643,425.536490521393,415.653033013514,413.032355318477,415.429368504809,423.666990390818,431.005732332006,427.56213681865,422.620408067674,419.476439203563,426.81518114678,422.772332338209,421.949414525198,417.007685775341,418.505819015179,410.3441592685,397.540397413774,395.518973010847,395.295308495587,404.69345590671,407.052488026365,401.849113690337,396.645739361756,391.704010606359,393.202143847401,394.400650445012,387.137870639682,394.514593646689,396.873625770104,391.670251435221,386.466877099096,385.905604869824,388.863890287171,384.221788183817,381.938718199887,392.235745554626,391.113201092921,390.290283287,385.048927885299,379.807572482696,376.663603626037,379.92151568728,386.099732100482,379.997477821665,364.834683851073,361.952360569516,362.589594931684,384.86746633647,391.045682746932,390.822018234174,385.580662833116,381.238187379728,399.135602254354,419.93058060048,421.491248057638,418.974915734421,409.741648416578,412.959232242373,416.121510969146,409.796956588924,406.634680321053,401.891265508349,403.472405483892,406.634684617549,403.472408964197,397.147854381117,393.985577912844,397.147857048556,393.985580573304,387.661026604258,387.66102762841
2018-08-01,458.136704669802,450.574298216979,441.551739587171,430.76940213529,429.347231033281,427.625433276294,432.942750810454,432.719086298388,427.477730899085,423.135255443056,422.312337635042,427.330028520897,424.709350819724,418.944704257161,414.002975501953,409.66050005029,407.938702292202,406.516531185941,404.794733428382,410.112050969526,418.050046205415,413.407944102279,412.5850262932,408.841804131547,402.439923206075,399.557599923103,404.575290814041,406.672677351748,408.770063887736,414.948280304232,406.225348322639,400.983992924947,397.240770765463,395.818599659149,390.577244256668,395.333289563124,389.530661932423,383.989679881013,380.246457726991,378.824286617159,377.402115509249,373.059640057316,375.756279891903,380.174717483016,381.07359743195,373.511190977681,368.307816641448,365.425493359891,372.502589719551,380.740211605284,379.018413850903,370.295481870222,364.454873169708,362.171803189206,370.409425073316,371.046659435862,365.805304041008,360.601929703508,,359.816992960018,361.315126205486,357.571904046055,362.289968283344,370.527590172802,372.02572341148,375.58326212559,380.900579661325,387.078796077677,383.934827212856,385.379298173303,383.86308526382,384.522801031508,384.503449960097,384.498733341784,384.498734367462,386.079874751697,397.147847627027,387.66101616037,381.336462804082,379.755324669836,375.011909449571,370.268494228748,376.593050863759,371.84963564441,375.011914571365,373.430777051645,371.849639532251
2018-08-03,447.746835590679,444.714698985447,437.302105854313,439.099865743282,436.067729142655,428.655136011847,426.072439376939,428.319639241422,427.477730899085,422.255366031655,424.502565896765,421.470429289408,,,,,,,401.593792964625,398.561656364261,400.808856226417,402.157176145315,409.234272505304,401.821679373884,398.78954276987,395.307966190228,393.174709532879,394.523029449826,396.320789337521,403.397885698925,404.746205614597,402.612948957221,399.131372378887,392.617659195365,388.686642643264,386.553385982656,393.181042368661,394.978802256847,391.497225683997,388.465089075426,381.052495945451,378.919239288857,378.07733094437,379.875090834676,383.863078990328,400.599968339843,397.567831731864,,,484.619911863002,471.478542293939,454.855596144169,461.483252527373,,,,359.83387255234,361.631632439074,363.429392328836,364.777712246609,357.365119120947,359.162879011143,357.029622348496,363.657278739292,360.175702157866,367.252798517573,373.43101493122,371.29775827308,382.305871180631,388.928866100094,390.437235227341,387.117561698111,386.828251692707,382.127025117121,386.870442899039,391.613860677459,396.357278457539,396.357279991855,401.100697770843,391.613866202439,386.870450879885,382.127035249691,391.613869585878,386.870454571143,396.357288593323,396.357290128793,
2018-08-06,463.4160411382,455.5540080371,454.13183692803,444.248379421128,439.007024025157,434.065295270879,430.322073109794,425.679971007242,430.697661896383,431.035269612133,428.152946332969,427.330028520897,428.528535113673,432.946972705289,429.803003840108,430.701883789844,426.059781682618,420.856407349617,417.974084065869,417.151166260825,423.329382673885,422.768110445841,420.485040462277,423.443325876301,419.700103718709,415.357628261256,411.314779456927,412.812912698026,418.130230231309,413.188501481432,411.466703723951,404.203923922247,403.381006111737,398.439277359836,397.616359547908,399.713746086645,398.291574979394,396.569777221865,392.826555067854,394.923941603659,386.163028556135,380.959654226392,381.297261941656,379.875090834676,380.512325202438,382.871357321257,379.727388456161,380.626268401382,379.803350591953,379.579686079107,381.938718199887,385.196630263332,384.373712450044,383.550794644095,382.128623536322,377.486521430465,376.663603626037,374.042925922208,373.220008111285,368.278279358703,370.974919197357,371.31252691308,376.629844447017,382.508434217014,378.765212054431,380.263345297375,385.880289481394,391.197607019933,388.576929317482,388.325890729943,392.500317065762,390.776136980237,394.0157117173,390.823288948604,390.82328997425,390.823291405692,395.566708878794,397.147848854391,390.823295702729,389.242157568482,387.661019435262,387.661021277799,389.242161258911,390.823301441689,389.24216412398,392.40444325822,393.985583235302
2018-08-16,461.656262315401,454.954754740412,450.013025985777,448.890481525759,443.687107196942,443.125834966143,433.242377458771,428.001022059676,430.697661896383,435.415726135607,430.473997385263,425.270623049795,425.907857413031,429.46539612686,432.723308189095,430.701883789844,426.059781682618,419.695881823489,414.754153068575,415.091760789651,423.329382673885,422.768110445841,422.544445933406,417.602717178399,416.779799369745,411.838070615621,411.314779456927,412.812912698026,414.910299234018,407.647519431772,406.824601619277,401.882872869982,401.059955059379,395.818599659149,391.476124201642,392.974257443801,391.552086336511,393.949099521261,395.447232768536,393.725435010265,386.163028556135,383.87995857534,379.237856470604,380.474344131356,383.432629551409,389.610845964133,386.466877099096,385.905604869824,383.02328158925,379.579686079107,381.077819322012,381.976699266032,383.213186923844,381.491389172972,378.609065890711,375.165470378234,374.604198154957,371.72187486988,373.819261407973,370.076039248483,373.034324668447,376.292236733183,379.550148795976,385.728365214309,387.22649845293,387.002833940267,388.500967182125,392.058505897779,395.316417960402,396.898322861845,387.255368462142,387.708235990774,390.887568763586,387.661011247509,389.242151430617,390.823291405692,397.147848036284,403.47240425658,397.147849877051,389.242157568482,387.661019435262,384.498743781381,384.498745627983,390.823301646353,390.823303281494,392.40444325822,387.661028447139
2018-08-21,477.456290653556,461.694243383354,453.532583631391,444.248379421128,439.306650673461,438.483732861396,435.863055159431,437.361188403256,437.13752389098,438.6356571329,434.892434975898,432.871010570568,429.127788410327,434.145479298639,432.124054892484,424.861275091855,423.738730630354,420.856407349617,421.493641711475,420.071470609776,426.249687022838,426.886921388114,425.46475028238,425.241085766398,419.400477070376,412.736950560631,415.994862628713,421.873452393291,421.050534580301,421.388142298818,418.505819015179,415.062223507525,414.500951278108,409.297576944919,404.655474839149,404.69345590671,402.410385921588,403.90851916151,401.287841466509,401.064176949911,399.642005841996,394.400650445012,391.256681581787,392.45518817553,388.71196601984,391.670251435221,386.466877099096,385.905604869824,380.702230536965,388.040972477736,390.138359017273,391.636492257932,387.593643447334,386.171472344755,384.449674588665,383.626756776711,382.204585675745,387.222276559712,383.179427751527,388.197118639039,385.314795361016,393.552417245823,393.590398311309,387.787770685442,387.22649845293,393.143069286544,401.380691171273,403.478077712471,402.055906603322,400.646952032537,401.907357764217,400.449975827837,400.314608590082,395.566705193299,397.147845171822,400.310124304326,400.310125328121,400.310127169381,397.147850695633,397.147851718903,397.147853357305,398.728993334014,393.985578526647,393.985579347455,392.404441620434,393.985581801812,406.634693630357
2018-08-26,472.476580833464,458.773939034399,450.013025985777,444.248379421128,441.62770172584,444.324341559368,439.981866101677,443.239778168185,440.956708184955,439.834163726142,434.892434975898,434.069517163785,431.448839462643,434.145479298639,432.124054892484,424.861275091855,423.738730630354,425.236863873044,424.114319412143,423.890654903775,428.309092494009,433.626410031031,426.363630227344,424.641832469699,419.700103718709,419.476439203563,414.534710454219,419.552401340917,421.050534580301,413.188501481432,412.365583668909,410.943412565191,409.2216148097,404.879139354419,401.135917193529,399.713746086645,398.890828275996,399.789708219165,396.645739361756,393.725435010265,386.163028556135,385.340110749815,384.217566290669,389.534883826572,392.23152366546,389.610845964133,392.307485797015,393.805619038901,389.762770232184,391.260903475029,390.138359017273,391.636492257932,387.593643447334,392.611334339343,391.788416528205,389.167738826244,382.204585675745,378.461363512793,377.63844570196,384.977187641749,383.255389889926,385.952029725068,387.450162965052,390.708075034414,393.965987095881,393.143069286544,392.02052482769,397.038215717882,399.435228902682,400.646952032537,405.299640962539,400.567509797639,397.271687567074,393.985566035806,393.98556767534,393.985569516153,395.566708878794,393.985571767192,393.98557278989,393.985574222453,395.566714199729,398.728993334014,400.310132701218,397.147857048556,393.985580982591,397.147859707546,401.891276976359
2018-08-27,476.726214566309,473.244637988624,466.730924802443,454.488435176095,455.836755098863,448.42416196806,445.392025360704,447.189785252725,448.987545144594,450.33586506236,442.923271935546,440.340575300703,441.68889521761,439.555638557657,436.523501949481,431.301137086435,426.078772216242,420.856407349617,420.014499003448,422.261698871489,424.059458761123,425.857218652546,422.825082048167,415.412488916686,412.380352312707,404.967759182122,401.935622579845,,401.600125805906,405.588113960663,419.235895102423,416.203758500033,408.791165370767,410.588925261755,408.006228627038,409.354548545077,407.221291884021,404.189155276225,398.966790414133,393.744425543898,390.712288937344,388.57903228076,389.927352197988,391.725112088291,398.802208450645,400.599968339843,397.567831731864,392.345466864418,391.952998493904,388.920861889138,391.168061752828,392.965821641864,389.484245060783,396.111901451406,388.69930832152,385.667171714241,378.254578591206,375.671881954419,377.919081816683,379.267401734416,381.06516162818,388.142257986798,389.490577902601,387.357321246523,389.15508113357,386.122944528867,388.370144391429,394.54836080783,391.965664172519,393.74977324208,395.525660024824,396.497565621205,396.404429897939,396.357274772046,396.357276002309,396.357277229115,401.100694702238,401.100696236549,401.100697770843,401.100698998761,396.357283676176,396.3572852117,398.728994566778,401.100703919102,401.100705144969,401.100706373481,
2018-09-04,461.787085106035,458.754948500778,450.892915397181,444.379202211716,436.517169115112,437.865489031264,435.732232368821,437.080552288433,434.94729562926,427.53470250006,424.502565896765,426.300325785346,427.648645702268,425.515389042322,422.033812461667,423.831572356311,420.799435747775,413.386842619431,415.634042479977,417.881242348063,414.399665769224,421.47676212909,427.65497854411,429.452738432013,436.080394819937,433.947138157802,435.744898051407,,,,,,,,,386.553385982656,392.73160239621,398.909818807752,391.497225683997,388.465089075426,381.052495945451,373.639902820377,370.607766214272,372.85496607701,375.102165943414,376.89992583261,378.697685720582,375.665549114858,377.91274897857,374.431172401317,371.399035796609,371.456007396351,375.443995545421,373.310738889126,374.659058806172,376.456818694872,378.254578591206,380.052338477878,382.299538340116,379.267401734416,386.344498096561,388.142257986798,389.940017875111,396.567674265924,398.814874125471,395.782737520744,397.580497410873,413.418506819119,,,,,,382.127025424067,386.870442899039,386.870444125803,386.870445354257,386.870446581623,386.870447808937,382.127032485202,372.640201224913,377.383619005064,377.383620237881,382.127038019491,386.870456103962,386.870457025506,
2018-09-30,473.075834130077,464.614547732309,447.691974933441,432.529180958101,431.406636504383,439.644258387583,439.981866101677,435.040137350822,427.477730899085,422.236375498124,417.033001166595,416.471728935805,415.349184476162,415.125519963188,418.383432025433,416.661634274481,420.219172984709,413.855273125586,414.754153068575,415.091760789651,423.329382673885,426.287668091462,425.46475028238,414.682412829449,405.360227555039,392.518484631834,395.215124470469,399.933188708857,395.890339898572,399.148251966078,402.106537380387,387.243370057963,384.960300072913,386.158806667275,390.577244256668,395.333289563124,392.450966281414,374.329886889113,365.045682685446,359.20507398501,355.461851824836,363.699473713767,374.857399947084,376.954786485718,365.273569093797,367.970208927988,372.987899813226,377.106710755754,375.984166297979,365.501455496682,356.778523518163,362.095841052799,367.974430815295,363.332328715378,354.048124505625,355.246631097711,353.524833348431,351.803035589464,,348.397421145353,358.694448504788,357.571904046055,360.230562812185,378.427604341879,379.064838702781,374.722363247712,380.900579661325,389.138201548805,392.396113611433,392.074519900635,387.255368462142,387.355634081368,375.076410133601,375.011900443131,375.011901673408,378.174180805954,371.84962663216,359.200517055149,354.45710183314,356.03824160463,346.551409934946,341.807995123482,356.038246113584,365.525080446872,368.687359373815,375.011916004512,384.49875033667
2018-10-25,485.65593147094,481.613082663837,474.611948437966,468.210067509535,461.846167654504,457.204065548537,464.542807486763,459.601078735989,458.778160927051,449.194330069711,444.55222796779,445.451107911432,446.949241152469,446.725576639493,447.924083230639,447.101165424591,444.218842140282,441.336518859545,434.373365700649,437.331651122403,440.589563186513,440.365898673949,439.804626446047,434.601252109949,429.959150007268,430.858029951072,427.714061091689,427.152788861688,424.270465577592,421.388142298818,422.025376660793,417.383274559789,416.560356749222,415.138185642898,416.636318883358,412.593470075789,416.412654369938,409.449501211065,405.706279057022,401.363803598259,399.642005841996,400.279240210197,400.3172212771,402.114981167425,400.692810064048,399.570265604299,396.987568968793,397.025550036197,391.222922406664,394.780461120636,393.358290014566,396.05492984862,395.493657616412,395.831265336637,394.409094228865,392.687296471902,388.944074318613,394.261391850947,392.839220743424,396.396759456414,399.654671524674,401.152804766579,406.170495652163,402.12764684911,401.304729035534,402.203608981807,409.58033198863,411.939364111075,414.636003944179,410.288766316508,410.388065760022,409.536144826425,406.613505462864,400.310121642626,401.891261825761,403.472401800751,403.472403233844,403.472404665844,400.31012839673,400.310129420001,397.147853357305,398.728993334014,397.147855613933,400.310134544993,400.310135975498,400.310137204004,398.728999684618
2018-10-30,461.787085106035,463.135405024211,450.892915397181,434.269969247338,431.687272619174,438.764368976183,433.092564134613,427.420759296568,420.00816616891,422.255366031655,424.502565896765,426.300325785346,423.268189178814,425.515389042322,417.653355938186,419.001675860375,411.589082728395,408.556946123481,401.144352992156,402.942112887688,400.808856226417,402.157176145315,409.234272505304,411.03203239326,412.380352312707,404.967759182122,401.935622579845,394.523029449826,,,381.495603079845,383.293362973425,394.301475882947,392.168219222912,393.965979111695,395.314299029698,387.901705900273,385.319009264947,386.667329188059,379.254736056048,376.222599449505,368.810006324426,365.777869718343,365.834841319343,369.822829474984,371.620589364231,369.487332701196,370.835652618913,368.252955986676,365.220819381906,362.188682777194,363.986442666166,360.954306057614,353.541712932885,350.509576326465,343.09698319574,,,,336.697213215885,343.324869605585,349.95252599174,357.029622348496,358.377942270864,,,,,372.646078188742,374.466144674137,374.071140117109,367.828650987814,363.17543019576,363.1533592175,363.153360447777,363.153361981558,367.896779761578,358.409948192614,358.409949112996,348.923117237617,339.436286284382,344.179703450484,344.179704683352,351.294830894249,353.666540242443,358.409958329555,
2018-10-30,468.957023187866,455.853634685444,447.691974933441,443.049872827821,443.687107196942,443.125834966143,429.72281981316,425.679971007242,427.777357547424,428.975864141021,429.313471859116,434.630789393366,438.188328105561,436.466530350924,426.583072842816,418.72103974557,421.41767957809,423.776711698569,417.974084065869,420.071470609776,421.269977202715,422.768110445841,419.324514936111,419.362496001224,413.559868372448,408.618139618323,410.116272863715,406.672677351748,408.170810591138,404.127961786171,405.626095026001,404.203923922247,399.861448466132,398.439277359836,397.616359547908,396.493815089359,393.611491807608,390.729168523961,379.647204430381,372.08479797421,377.701742157584,376.57919770297,379.237856470604,383.394648480314,378.153293082979,368.869088872874,363.927360118009,358.985631365298,353.744275965231,356.440915801427,364.67853768724,365.016145401751,365.653379762894,361.011277663035,358.128954380774,352.92558004548,,351.803035589464,359.479385244298,364.796702780102,367.155734903473,366.332817092976,365.210272632303,364.986608123182,372.32535005983,374.722363247712,377.980275312316,380.339307434767,379.516389622249,375.470138351314,380.663254289625,377.916863173373,371.735212353121,371.849622742036,368.68734606662,371.849625199068,365.525070820715,367.106211410202,365.525073275368,367.10621427474,352.87596574652,346.551412391549,348.132551758562,362.362802745771,365.525082286647,363.943944152995,362.3628068383
2018-11-04,488.576235819926,481.013829367149,472.252916318521,467.049541983377,461.846167654504,456.604812251924,455.182641143197,450.840165688979,440.956708184955,443.315740304684,444.55222796779,445.451107911432,444.628190100153,449.645880988454,454.363945225223,452.941774122581,448.599298663714,443.6575699118,437.892923346255,435.272245651229,435.60985336639,440.365898673949,439.804626446047,439.243354214453,439.019689702493,439.918569646292,430.035112144071,,,,424.945681009768,423.523509906043,425.620896444478,422.738573163673,422.177300932975,421.953636419374,423.152143012822,418.809667554616,414.766818752288,413.344647642414,412.521729831187,403.760816788562,403.537152274386,411.774774159321,412.973280756582,408.630805299579,404.587956489531,403.16578538246,402.942120869714,400.321443170284,397.177474308475,398.375980900878,395.493657616412,395.831265336637,395.008347525499,392.687296471902,388.944074318613,392.201986379816,389.319663097781,396.396759456414,399.654671524674,404.672362412195,398.869734779766,400.068241377977,403.625780087783,402.203608981807,404.900248816839,406.398382061446,408.795395246243,407.074828221851,412.276659583312,409.888746735832,416.168378185419,419.283787849193,419.283788874844,416.121512195811,409.796959045288,406.634682366939,400.31012798744,397.147852332846,395.566714199729,411.378104138437,406.6346889218,405.053551198977,403.472413062666,406.634692606196,411.378110284355
2018-11-07,476.726214566309,469.313621437707,463.641816595754,453.589555231114,443.53729387279,443.144825499662,437.922460630554,439.720220522612,439.777192125207,436.745055519473,438.542815412102,440.340575300703,,,,,,,415.634042479977,417.881242348063,414.399665769224,416.197425660658,418.444625524707,420.691825385161,417.210248808653,414.178112201511,406.765519075782,408.563278965181,410.81047882533,413.057678690803,414.85543857896,411.823301976602,404.410708847294,396.998115718849,393.965979111695,386.553385982656,387.901705900273,389.699465788375,391.497225683997,389.363969020471,390.712288937344,388.57903228076,389.927352197988,391.725112088291,393.522871982214,395.320631871465,387.908038739969,375.665549114858,,,,,,,,379.096486929116,373.424682095272,370.841985458476,377.919081816683,384.546738202797,381.06516162818,383.312361490856,375.899768359777,377.697528254636,374.665391645718,371.633255041051,380.900579661325,390.167904284369,391.965664172519,393.74977324208,405.125152947407,401.275718060104,396.404429897939,382.127025731013,382.127026654316,391.613860984477,391.61386221284,391.613863440213,386.870447808937,382.127032485202,379.755325898887,377.383619312096,377.383620237881,377.383621467839,382.127039552316,384.498748903162,
